date,SNP,ford,google,vestas,aapl
2017-08-09,4784.93994140625,9.4362096786499,940.080017089843,31.26607131958,155.625442504882
2017-08-10,4717.39990234375,9.30659294128418,923.590026855468,30.8696880340576,150.668502807617
2017-08-11,4723.72998046875,9.30659294128418,930.090026855468,31.0050354003906,152.763809204101
2017-08-14,4771.43017578125,9.42757034301757,938.929992675781,31.0630455017089,155.06282043457
2017-08-15,4770.14990234375,9.36708164215087,938.080017089843,30.792345046997,156.760421752929
2017-08-16,4778.27978515625,9.33251762390136,944.27001953125,31.6431217193603,156.1298828125
2017-08-17,4704.72998046875,9.19425773620605,927.659973144531,29.1294574737548,153.132415771484
2017-08-18,4696.22021484375,9.12512874603271,926.179992675781,30.0479125976562,152.783203125
2017-08-21,4701.81982421875,9.13376998901367,920.869995117187,29.593521118164,152.501922607421
2017-08-22,4748.72998046875,9.20289897918701,940.400024414062,29.1197929382324,154.994903564453
2017-08-23,4732.759765625,9.25474643707275,942.580017089843,29.0521144866943,155.188934326171
2017-08-24,4723.02978515625,9.25474643707275,936.890014648437,28.9070968627929,154.500198364257
2017-08-25,4731.4599609375,9.34979820251464,930.5,29.206802368164,155.072525024414
2017-08-28,4733.97021484375,9.32387733459472,928.130004882812,29.1294574737548,156.634307861328
2017-08-29,4738.6201171875,9.36708164215087,935.75,28.9941082000732,158.031204223632
2017-08-30,4761.72021484375,9.45349311828613,943.630004882812,28.9361000061035,158.458023071289
2017-08-31,4789.18017578125,9.53126525878906,955.239990234375,29.2841472625732,159.088562011718
2017-09-01,4798.990234375,9.80778408050537,951.989990234375,29.593521118164,159.13703918457
2017-09-05,4762.75,9.81642436981201,941.47998046875,29.4871730804443,157.226043701171
2017-09-06,4777.68994140625,9.93740177154541,942.02001953125,29.1971359252929,157.061126708984
2017-09-07,4777.93017578125,9.85098838806152,949.890014648437,29.2841472625732,156.430603027343
2017-09-08,4771.02001953125,9.81642436981201,941.409973144531,29.1681308746337,153.879348754882
2017-09-11,4822.7998046875,9.85963153839111,943.289978027343,29.5838527679443,156.663421630859
2017-09-12,4839.31005859375,10.0151739120483,946.650024414062,29.4194965362548,156.042587280273
2017-09-13,4843.0400390625,10.0410957336425,950.440002441406,28.781415939331,154.868789672851
2017-09-14,4839.2900390625,9.98924922943115,940.130004882812,28.8974285125732,153.539840698242
2017-09-15,4848.83984375,10.0410957336425,935.289978027343,28.2013397216796,155.091934204101
2017-09-18,4856.080078125,10.0497388839721,929.75,28.7524108886718,153.918136596679
2017-09-19,4861.52001953125,10.1275091171264,936.859985351562,28.9457702636718,153.976364135742
2017-09-20,4864.60986328125,10.1188678741455,947.539978027343,29.0327796936035,151.396041870117
2017-09-21,4849.9501953125,10.1275091171264,947.549987792968,28.9264335632324,148.796295166015
2017-09-22,4853.2001953125,10.2312049865722,943.260009765625,28.3366889953613,147.341217041015
2017-09-25,4842.41015625,10.3176155090332,934.280029296875,28.2013397216796,146.041320800781
2017-09-26,4843.14013671875,10.3089742660522,937.429992675781,27.9499721527099,148.553771972656
2017-09-27,4862.93017578125,10.3262567520141,959.900024414062,28.2206764221191,149.611129760742
2017-09-28,4869.81005859375,10.3348989486694,964.809997558593,29.2358074188232,148.689575195312
2017-09-29,4887.97021484375,10.343539237976,973.719970703125,29.1584644317626,149.504440307617
